            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2453803.500000000, A.D. 2006-Mar-09 00:00:00.0000, -7.192205309043390E+07,  2.296983828618207E+08,  6.579706361247435E+06, -2.220504467465390E+01, -5.180427514492716E+00,  4.369391634421902E-01,
2453804.500000000, A.D. 2006-Mar-10 00:00:00.0000, -7.383799545763394E+07,  2.292426538307494E+08,  6.617224115232766E+06, -2.214522930242993E+01, -5.368735945662866E+00,  4.315239113885838E-01,
2453805.500000000, A.D. 2006-Mar-11 00:00:00.0000, -7.574870670107785E+07,  2.287706860914629E+08,  6.654273094472811E+06, -2.208395532290176E+01, -5.556322147604434E+00,  4.260879531081505E-01,
2453806.500000000, A.D. 2006-Mar-12 00:00:00.0000, -7.765406118509008E+07,  2.282825424151381E+08,  6.690851528219268E+06, -2.202123168373276E+01, -5.743177542898705E+00,  4.206316963977927E-01,
2453807.500000000, A.D. 2006-Mar-13 00:00:00.0000, -7.955393404552011E+07,  2.277782863081507E+08,  6.726957680074066E+06, -2.195706733386482E+01, -5.929293666983648E+00,  4.151555485892222E-01,
2453808.500000000, A.D. 2006-Mar-14 00:00:00.0000, -8.144820118944825E+07,  2.272579820032381E+08,  6.762589847843647E+06, -2.189147120436501E+01, -6.114662173557645E+00,  4.096599070943816E-01,
2453809.500000000, A.D. 2006-Mar-15 00:00:00.0000, -8.333673929474343E+07,  2.267216944509754E+08,  6.797746363366604E+06, -2.182445220644036E+01, -6.299274824938133E+00,  4.041451595237466E-01,
2453810.500000000, A.D. 2006-Mar-16 00:00:00.0000, -8.521942580940872E+07,  2.261694893114222E+08,  6.832425592266813E+06, -2.175601923945084E+01, -6.483123474591705E+00,  3.986116893622333E-01,
2453811.500000000, A.D. 2006-Mar-17 00:00:00.0000, -8.709613895084718E+07,  2.256014329457538E+08,  6.866625933688521E+06, -2.168618119468493E+01, -6.666200052902342E+00,  3.930598789851785E-01,
2453812.500000000, A.D. 2006-Mar-18 00:00:00.0000, -8.896675770524387E+07,  2.250175924079307E+08,  6.900345820111290E+06, -2.161494695739587E+01, -6.848496566657724E+00,  3.874901106504067E-01,
2453813.500000000, A.D. 2006-Mar-19 00:00:00.0000, -9.083116182703488E+07,  2.244180354365838E+08,  6.933583717245862E+06, -2.154232541468627E+01, -7.030005115081123E+00,  3.819027692204746E-01,
2453814.500000000, A.D. 2006-Mar-20 00:00:00.0000, -9.268923183826414E+07,  2.238028304471063E+08,  6.966338123908103E+06, -2.146832545990376E+01, -7.210717908362971E+00,  3.762982433059827E-01,
2453815.500000000, A.D. 2006-Mar-21 00:00:00.0000, -9.454084902771078E+07,  2.231720465237677E+08,  6.998607571796834E+06, -2.139295598141710E+01, -7.390627266662950E+00,  3.706769203459070E-01,
2453816.500000000, A.D. 2006-Mar-22 00:00:00.0000, -9.638589544991387E+07,  2.225257534117752E+08,  7.030390625234053E+06, -2.131622584569203E+01, -7.569725602081643E+00,  3.650391799195378E-01,
2453817.500000000, A.D. 2006-Mar-23 00:00:00.0000, -9.822425392427485E+07,  2.218640215094477E+08,  7.061685880970851E+06, -2.123814389034385E+01, -7.748005406982810E+00,  3.593853912169958E-01,
2453818.500000000, A.D. 2006-Mar-24 00:00:00.0000, -1.000558080342032E+08,  2.211869218606782E+08,  7.092491968054533E+06, -2.115871893109664E+01, -7.925459253280967E+00,  3.537159165602635E-01,
2453819.500000000, A.D. 2006-Mar-25 00:00:00.0000, -1.018804421261398E+08,  2.204945261476465E+08,  7.122807547666684E+06, -2.107795977716211E+01, -8.102079790360186E+00,  3.480311193107566E-01,
2453820.500000000, A.D. 2006-Mar-26 00:00:00.0000, -1.036980413084433E+08,  2.197869066835537E+08,  7.152631312906399E+06, -2.099587524365463E+01, -8.277859741810408E+00,  3.423313703559447E-01,
2453821.500000000, A.D. 2006-Mar-27 00:00:00.0000, -1.055084914503049E+08,  2.190641364052580E+08,  7.181961988592505E+06, -2.091247414917916E+01, -8.452791914278425E+00,  3.366170463020164E-01,
2453822.500000000, A.D. 2006-Mar-28 00:00:00.0000, -1.073116791807622E+08,  2.183262888659522E+08,  7.210798331133515E+06, -2.082776529865836E+01, -8.626869213338486E+00,  3.308885200072815E-01,
2453823.500000000, A.D. 2006-Mar-29 00:00:00.0000, -1.091074918876604E+08,  2.175734382280906E+08,  7.239139128404692E+06, -2.074175747034558E+01, -8.800084645033614E+00,  3.251461544154060E-01,
2453824.500000000, A.D. 2006-Mar-30 00:00:00.0000, -1.108958177164090E+08,  2.168056592565518E+08,  7.266983199551731E+06, -2.065445941830037E+01, -8.972431299808321E+00,  3.193903052736449E-01,
2453825.500000000, A.D. 2006-Mar-31 00:00:00.0000, -1.126765455686012E+08,  2.160230273118390E+08,  7.294329394736499E+06, -2.056587987821906E+01, -9.143902333563990E+00,  3.136213255100841E-01,
2453826.500000000, A.D. 2006-Apr-01 00:00:00.0000, -1.144495651007012E+08,  2.152256183432565E+08,  7.321176594923690E+06, -2.047602756854980E+01, -9.314490959179905E+00,  3.078395662847027E-01,
2453827.500000000, A.D. 2006-Apr-02 00:00:00.0000, -1.162147667228812E+08,  2.144135088822277E+08,  7.347523711763635E+06, -2.038491119559091E+01, -9.484190453409305E+00,  3.020453788073265E-01,
2453828.500000000, A.D. 2006-Apr-03 00:00:00.0000, -1.179720415978681E+08,  2.135867760358588E+08,  7.373369687506139E+06, -2.029253946483899E+01, -9.652994174143455E+00,  2.962391186865370E-01,
2453829.500000000, A.D. 2006-Apr-04 00:00:00.0000, -1.197212816396251E+08,  2.127454974805990E+08,  7.398713494845405E+06, -2.019892108200689E+01, -9.820895572400756E+00,  2.904211458955204E-01,
2453830.500000000, A.D. 2006-Apr-05 00:00:00.0000, -1.214623795118848E+08,  2.118897514558227E+08,  7.423554136690274E+06, -2.010406473597343E+01, -9.987888185435526E+00,  2.845918172399986E-01,
2453831.500000000, A.D. 2006-Apr-06 00:00:00.0000, -1.231952286267110E+08,  2.110196167574056E+08,  7.447890645955727E+06, -2.000797908220618E+01, -1.015396562122223E+01,  2.787514793789607E-01,
2453832.500000000, A.D. 2006-Apr-07 00:00:00.0000, -1.249197231431608E+08,  2.101351727315258E+08,  7.471722085428730E+06, -1.991067274228705E+01, -1.031912155205522E+01,  2.729004689350241E-01,
2453833.500000000, A.D. 2006-Apr-08 00:00:00.0000, -1.266357579659135E+08,  2.092364992687624E+08,  7.495047547644213E+06, -1.981215431673355E+01, -1.048334971300243E+01,  2.670391189087571E-01,
2453834.500000000, A.D. 2006-Apr-09 00:00:00.0000, -1.283432287437619E+08,  2.083236767983138E+08,  7.517866154701799E+06, -1.971243239984256E+01, -1.064664389605116E+01,  2.611677664629943E-01,
2453835.500000000, A.D. 2006-Apr-10 00:00:00.0000, -1.300420318680766E+08,  2.073967862821406E+08,  7.540177058064580E+06, -1.961151558627198E+01, -1.080899794915765E+01,  2.552867561546912E-01,
2453836.500000000, A.D. 2006-Apr-11 00:00:00.0000, -1.317320644714060E+08,  2.064559092090603E+08,  7.561979438423991E+06, -1.950941246420137E+01, -1.097040579154633E+01,  2.493964353585034E-01,
2453837.500000000, A.D. 2006-Apr-12 00:00:00.0000, -1.334132244261455E+08,  2.055011275889924E+08,  7.583272505616173E+06, -1.940613160021713E+01, -1.113086142952473E+01,  2.434971458212272E-01,
2453838.500000000, A.D. 2006-Apr-13 00:00:00.0000, -1.350854103430703E+08,  2.045325239474508E+08,  7.604055498489678E+06, -1.930168153200446E+01, -1.129035895050522E+01,  2.375892207952259E-01,
2453839.500000000, A.D. 2006-Apr-14 00:00:00.0000, -1.367485215696788E+08,  2.035501813201457E+08,  7.624327684686542E+06, -1.919607077169313E+01, -1.144889250167170E+01,  2.316729883681647E-01,
2453840.500000000, A.D. 2006-Apr-15 00:00:00.0000, -1.384024581885329E+08,  2.025541832475536E+08,  7.644088360416099E+06, -1.908930780842104E+01, -1.160645627395244E+01,  2.257487737322332E-01,
2453841.500000000, A.D. 2006-Apr-16 00:00:00.0000, -1.400471210157627E+08,  2.015446137695370E+08,  7.663336850315154E+06, -1.898140111009931E+01, -1.176304450120069E+01,  2.198168998013106E-01,
2453842.500000000, A.D. 2006-Apr-17 00:00:00.0000, -1.416824115996821E+08,  2.005215574201882E+08,  7.682072507379115E+06, -1.887235913349028E+01, -1.191865147139402E+01,  2.138776911390563E-01,
2453843.500000000, A.D. 2006-Apr-18 00:00:00.0000, -1.433082322193300E+08,  1.994850992228598E+08,  7.700294712867275E+06, -1.876219033623097E+01, -1.207327154116741E+01,  2.079314788778825E-01,
2453844.500000000, A.D. 2006-Apr-19 00:00:00.0000, -1.449244858828659E+08,  1.984353246851556E+08,  7.718002876127213E+06, -1.865090317106472E+01, -1.222689914164194E+01,  2.019785977349891E-01,
2453845.500000000, A.D. 2006-Apr-20 00:00:00.0000, -1.465310763259400E+08,  1.973723197938168E+08,  7.735196434396267E+06, -1.853850606441489E+01, -1.237952876977360E+01,  1.960193762404678E-01,
2453846.500000000, A.D. 2006-Apr-21 00:00:00.0000, -1.481279080101680E+08,  1.962961710097110E+08,  7.751874852661282E+06, -1.842500740420735E+01, -1.253115497708452E+01,  1.900541314016708E-01,
2453847.500000000, A.D. 2006-Apr-22 00:00:00.0000, -1.497148861216546E+08,  1.952069652631149E+08,  7.768037623561710E+06, -1.831041554706879E+01, -1.268177236532914E+01,  1.840831723680605E-01,
2453848.500000000, A.D. 2006-Apr-23 00:00:00.0000, -1.512919165694196E+08,  1.941047899492084E+08,  7.783684267253369E+06, -1.819473883375094E+01, -1.283137558141856E+01,  1.781068083346744E-01,
2453849.500000000, A.D. 2006-Apr-24 00:00:00.0000, -1.528589059837445E+08,  1.929897329235518E+08,  7.798814331222162E+06, -1.807798559999794E+01, -1.297995931025754E+01,  1.721253542961021E-01,
2453850.500000000, A.D. 2006-Apr-25 00:00:00.0000, -1.544157617146207E+08,  1.918618824974670E+08,  7.813427390135020E+06, -1.796016417803360E+01, -1.312751828002142E+01,  1.661391311507145E-01,
2453851.500000000, A.D. 2006-Apr-26 00:00:00.0000, -1.559623918303619E+08,  1.907213274334715E+08,  7.827523045772448E+06, -1.784128288869704E+01, -1.327404728275359E+01,  1.601484602347218E-01,
2453852.500000000, A.D. 2006-Apr-27 00:00:00.0000, -1.574987051161971E+08,  1.895681569409149E+08,  7.841100926962107E+06, -1.772135002990129E+01, -1.341954118546317E+01,  1.541536570392879E-01,
2453853.500000000, A.D. 2006-Apr-28 00:00:00.0000, -1.590246110726728E+08,  1.884024606717732E+08,  7.854160689421445E+06, -1.760037387225818E+01, -1.356399491533839E+01,  1.481550303341423E-01,
2453854.500000000, A.D. 2006-Apr-29 00:00:00.0000, -1.605400199139548E+08,  1.872243287164382E+08,  7.866702015540928E+06, -1.747836266062046E+01, -1.370740343708930E+01,  1.421528844661148E-01,
2453855.500000000, A.D. 2006-Apr-30 00:00:00.0000, -1.620448425662555E+08,  1.860338515994872E+08,  7.878724614219926E+06, -1.735532461505652E+01, -1.384976174363590E+01,  1.361475201423135E-01,
2453856.500000000, A.D. 2006-May-01 00:00:00.0000, -1.635389906664374E+08,  1.848311202756040E+08,  7.890228220795244E+06, -1.723126793646617E+01, -1.399106486177838E+01,  1.301392364129370E-01,
2453857.500000000, A.D. 2006-May-02 00:00:00.0000, -1.650223765606343E+08,  1.836162261257312E+08,  7.901212596988425E+06, -1.710620082085003E+01, -1.413130786358579E+01,  1.241283367180053E-01,
2453858.500000000, A.D. 2006-May-03 00:00:00.0000, -1.664949133027546E+08,  1.823892609532803E+08,  7.911677530787632E+06, -1.698013146767707E+01, -1.427048587650676E+01,  1.181151323813188E-01,
2453859.500000000, A.D. 2006-May-04 00:00:00.0000, -1.679565146529190E+08,  1.811503169802033E+08,  7.921622836277835E+06, -1.685306806601879E+01, -1.440859408590988E+01,  1.120999357975050E-01,
2453860.500000000, A.D. 2006-May-05 00:00:00.0000, -1.694070950759723E+08,  1.798994868430229E+08,  7.931048353498884E+06, -1.672501877244356E+01, -1.454562772773988E+01,  1.060830500656857E-01,
2453861.500000000, A.D. 2006-May-06 00:00:00.0000, -1.708465697400840E+08,  1.786368635890820E+08,  7.939953948358960E+06, -1.659599170641020E+01, -1.468158208020582E+01,  1.000647670921513E-01,
2453862.500000000, A.D. 2006-May-07 00:00:00.0000, -1.722748545153079E+08,  1.773625406730721E+08,  7.948339512540065E+06, -1.646599496341092E+01, -1.481645245781450E+01,  9.404537432098348E-02,
2453863.500000000, A.D. 2006-May-08 00:00:00.0000, -1.736918659720278E+08,  1.760766119536394E+08,  7.956204963341579E+06, -1.633503662877386E+01, -1.495023420278144E+01,  8.802516205356170E-02,
2453864.500000000, A.D. 2006-May-09 00:00:00.0000, -1.750975213794275E+08,  1.747791716898970E+08,  7.963550243519157E+06, -1.620312478324971E+01, -1.508292268067513E+01,  8.200442628180582E-02,
2453865.500000000, A.D. 2006-May-10 00:00:00.0000, -1.764917387041383E+08,  1.734703145379181E+08,  7.970375321202822E+06, -1.607026750206548E+01, -1.521451329343181E+01,  7.598346700988667E-02,
2453866.500000000, A.D. 2006-May-11 00:00:00.0000, -1.778744366089884E+08,  1.721501355473856E+08,  7.976680189872026E+06, -1.593647284844025E+01, -1.534500150110727E+01,  6.996258352241114E-02,
2453867.500000000, A.D. 2006-May-12 00:00:00.0000, -1.792455344516245E+08,  1.708187301584322E+08,  7.982464868272498E+06, -1.580174886445968E+01, -1.547438282398435E+01,  6.394207001652941E-02,
2453868.500000000, A.D. 2006-May-13 00:00:00.0000, -1.806049522829579E+08,  1.694761941985373E+08,  7.987729400237560E+06, -1.566610356653552E+01, -1.560265282058829E+01,  5.792221500052186E-02,
2453869.500000000, A.D. 2006-May-14 00:00:00.0000, -1.819526108456455E+08,  1.681226238794021E+08,  7.992473854510397E+06, -1.552954494502666E+01, -1.572980706825066E+01,  5.190330214597161E-02,
2453870.500000000, A.D. 2006-May-15 00:00:00.0000, -1.832884315727751E+08,  1.667581157939203E+08,  7.996698324659906E+06, -1.539208096701834E+01, -1.585584116131190E+01,  4.588561124716684E-02,
2453871.500000000, A.D. 2006-May-16 00:00:00.0000, -1.846123365866799E+08,  1.653827669134009E+08,  8.000402929061070E+06, -1.525371958754133E+01, -1.598075071930536E+01,  3.986942271748006E-02,
2453872.500000000, A.D. 2006-May-17 00:00:00.0000, -1.859242486977150E+08,  1.639966745849759E+08,  8.003587810844429E+06, -1.511446876521066E+01, -1.610453139500867E+01,  3.385502447004995E-02,
2453873.500000000, A.D. 2006-May-18 00:00:00.0000, -1.872240914029879E+08,  1.625999365289521E+08,  8.006253137787037E+06, -1.497433646389374E+01, -1.622717888115849E+01,  2.784271214645706E-02,
2453874.500000000, A.D. 2006-May-19 00:00:00.0000, -1.885117888851834E+08,  1.611926508360338E+08,  8.008399102208480E+06, -1.483333063312980E+01, -1.634868891284303E+01,  2.183277913299708E-02,
2453875.500000000, A.D. 2006-May-20 00:00:00.0000, -1.897872660115584E+08,  1.597749159646292E+08,  8.010025920924835E+06, -1.469145919077651E+01, -1.646905726204375E+01,  1.582550796445759E-02,
2453876.500000000, A.D. 2006-May-21 00:00:00.0000, -1.910504483330188E+08,  1.583468307384212E+08,  8.011133835226007E+06, -1.454873002767292E+01, -1.658827972937740E+01,  9.821172656616639E-03,
2453877.500000000, A.D. 2006-May-22 00:00:00.0000, -1.923012620831574E+08,  1.569084943440925E+08,  8.011723110804446E+06, -1.440515102368363E+01, -1.670635213495816E+01,  3.820046797686771E-03,
2453878.500000000, A.D. 2006-May-23 00:00:00.0000, -1.935396341773011E+08,  1.554600063289528E+08,  8.011794037643969E+06, -1.426073005761239E+01, -1.682327030994635E+01, -2.177591421374636E-03,
2453879.500000000, A.D. 2006-May-24 00:00:00.0000, -1.947654922117424E+08,  1.540014665984170E+08,  8.011346929957218E+06, -1.411547500955897E+01, -1.693903009956552E+01, -8.171458785882102E-03,
2453880.500000000, A.D. 2006-May-25 00:00:00.0000, -1.959787644631809E+08,  1.525329754134954E+08,  8.010382126208089E+06, -1.396939376095308E+01, -1.705362738338017E+01, -1.416126881759627E-02,
2453881.500000000, A.D. 2006-May-26 00:00:00.0000, -1.971793798881685E+08,  1.510546333883939E+08,  8.008899989128180E+06, -1.382249418973294E+01, -1.716705809409182E+01, -2.014673533763478E-02,
2453882.500000000, A.D. 2006-May-27 00:00:00.0000, -1.983672681223612E+08,  1.495665414881292E+08,  8.006900905629218E+06, -1.367478416082846E+01, -1.727931821031622E+01, -2.612757630729234E-02,
2453883.500000000, A.D. 2006-May-28 00:00:00.0000, -1.995423594796638E+08,  1.480688010260434E+08,  8.004385286647297E+06, -1.352627151951470E+01, -1.739040373301524E+01, -3.210351543867596E-02,
2453884.500000000, A.D. 2006-May-29 00:00:00.0000, -2.007045849514847E+08,  1.465615136612803E+08,  8.001353567038618E+06, -1.337696409073353E+01, -1.750031067377466E+01, -3.807428203396590E-02,
2453885.500000000, A.D. 2006-May-30 00:00:00.0000, -2.018538762061341E+08,  1.450447813964120E+08,  7.997806205558889E+06, -1.322686968578865E+01, -1.760903505944684E+01, -4.403960831799214E-02,
2453886.500000000, A.D. 2006-May-31 00:00:00.0000, -2.029901655881952E+08,  1.435187065752746E+08,  7.993743684843652E+06, -1.307599611700265E+01, -1.771657293939302E+01, -4.999922281887770E-02,
2453887.500000000, A.D. 2006-Jun-01 00:00:00.0000, -2.041133861177697E+08,  1.419833918808335E+08,  7.989166511322483E+06, -1.292435120931918E+01, -1.782292039024235E+01, -5.595284490627872E-02,
2453888.500000000, A.D. 2006-Jun-02 00:00:00.0000, -2.052234714897057E+08,  1.404389403328974E+08,  7.984075215105526E+06, -1.277194279275444E+01, -1.792807352269454E+01, -6.190018885611615E-02,
2453889.500000000, A.D. 2006-Jun-03 00:00:00.0000, -2.063203560729339E+08,  1.388854552857818E+08,  7.978470349912494E+06, -1.261877867987032E+01, -1.803202848550253E+01, -6.784097520334065E-02,
2453890.500000000, A.D. 2006-Jun-04 00:00:00.0000, -2.074039749098693E+08,  1.373230404261909E+08,  7.972352493040897E+06, -1.246486665509811E+01, -1.813478145948407E+01, -7.377493578375294E-02,
2453891.500000000, A.D. 2006-Jun-05 00:00:00.0000, -2.084742637157479E+08,  1.357517997713655E+08,  7.965722245303594E+06, -1.231021448527117E+01, -1.823632864565587E+01, -7.970180799058380E-02,
2453892.500000000, A.D. 2006-Jun-06 00:00:00.0000, -2.095311588778815E+08,  1.341718376672867E+08,  7.958580230907314E+06, -1.215482993317160E+01, -1.833666625289801E+01, -8.562132752242402E-02,
2453893.500000000, A.D. 2006-Jun-07 00:00:00.0000, -2.105745974549977E+08,  1.325832587867783E+08,  7.950927097342134E+06, -1.199872076219055E+01, -1.843579049244858E+01, -9.153322612143278E-02,
2453894.500000000, A.D. 2006-Jun-08 00:00:00.0000, -2.116045171768035E+08,  1.309861681276107E+08,  7.942763515360966E+06, -1.184189473807618E+01, -1.853369758800345E+01, -9.743723191463793E-02,
2453895.500000000, A.D. 2006-Jun-09 00:00:00.0000, -2.126208564436841E+08,  1.293806710107635E+08,  7.934090179015853E+06, -1.168435963136168E+01, -1.863038379746386E+01, -1.033330699702564E-01,
2453896.500000000, A.D. 2006-Jun-10 00:00:00.0000, -2.136235543263155E+08,  1.277668730788067E+08,  7.924907805636019E+06, -1.152612321246987E+01, -1.872584542306989E+01, -1.092204652706581E-01,
2453897.500000000, A.D. 2006-Jun-11 00:00:00.0000, -2.146125505651435E+08,  1.261448802942366E+08,  7.915217135709725E+06, -1.136719324007518E+01, -1.882007879552876E+01, -1.150991472973102E-01,
2453898.500000000, A.D. 2006-Jun-12 00:00:00.0000, -2.155877855699264E+08,  1.245147989377427E+08,  7.905018932766758E+06, -1.120757745428210E+01, -1.891308025280625E+01, -1.209688523716492E-01,
2453899.500000000, A.D. 2006-Jun-13 00:00:00.0000, -2.165492004194956E+08,  1.228767356065653E+08,  7.894313983351529E+06, -1.104728358005531E+01, -1.900484613598990E+01, -1.268293223607806E-01,
2453900.500000000, A.D. 2006-Jun-14 00:00:00.0000, -2.174967368616341E+08,  1.212307972130689E+08,  7.883103097046450E+06, -1.088631933993098E+01, -1.909537279586289E+01, -1.326802993624367E-01,
2453901.500000000, A.D. 2006-Jun-15 00:00:00.0000, -2.184303373129055E+08,  1.195770909834301E+08,  7.871387106451415E+06, -1.072469246989727E+01, -1.918465659651354E+01, -1.385215183720367E-01,
2453902.500000000, A.D. 2006-Jun-16 00:00:00.0000, -2.193499448584541E+08,  1.179157244562086E+08,  7.859166867112897E+06, -1.056241072487894E+01, -1.927269391918761E+01, -1.443527049816948E-01,
2453903.500000000, A.D. 2006-Jun-17 00:00:00.0000, -2.202555032519299E+08,  1.162468054807518E+08,  7.846443257478774E+06, -1.039948186490528E+01, -1.935948117227780E+01, -1.501735829907638E-01,
2453904.500000000, A.D. 2006-Jun-18 00:00:00.0000, -2.211469569155588E+08,  1.145704422156475E+08,  7.833217178907737E+06, -1.023591363529159E+01, -1.944501479640238E+01, -1.559838846831934E-01,
2453905.500000000, A.D. 2006-Jun-19 00:00:00.0000, -2.220242509402109E+08,  1.128867431274095E+08,  7.819489555671625E+06, -1.007171376445577E+01, -1.952929125523064E+01, -1.617833515999081E-01,
2453906.500000000, A.D. 2006-Jun-20 00:00:00.0000, -2.228873310853730E+08,  1.111958169892963E+08,  7.805261334891535E+06, -9.906889977050247E+00, -1.961230701983643E+01, -1.675717272996140E-01,
2453907.500000000, A.D. 2006-Jun-21 00:00:00.0000, -2.237361437791257E+08,  1.094977728800426E+08,  7.790533486443505E+06, -9.741450003047067E+00, -1.969405855756404E+01, -1.733487525293720E-01,
2453908.500000000, A.D. 2006-Jun-22 00:00:00.0000, -2.245706361183154E+08,  1.077927201824943E+08,  7.775307002927735E+06, -9.575401579735853E+00, -1.977454233364713E+01, -1.791141648747194E-01,
2453909.500000000, A.D. 2006-Jun-23 00:00:00.0000, -2.253907558689349E+08,  1.060807685823292E+08,  7.759582899724796E+06, -9.408752455959338E+00, -1.985375482759568E+01, -1.848676982496906E-01,
2453910.500000000, A.D. 2006-Jun-24 00:00:00.0000, -2.261964514665220E+08,  1.043620280669212E+08,  7.743362215048566E+06, -9.241510395925619E+00, -1.993169255244267E+01, -1.906090823931317E-01,
2453911.500000000, A.D. 2006-Jun-25 00:00:00.0000, -2.269876720164245E+08,  1.026366089241922E+08,  7.726646009905204E+06, -9.073683170797738E+00, -2.000835205586595E+01, -1.963380468900189E-01,
2453912.500000000, A.D. 2006-Jun-26 00:00:00.0000, -2.277643672940198E+08,  1.009046217413355E+08,  7.709435367994726E+06, -8.905278544020943E+00, -2.008372990085811E+01, -2.020543272132080E-01,
2453913.500000000, A.D. 2006-Jun-27 00:00:00.0000, -2.285264877450963E+08,  9.916617740353128E+07,  7.691731395667598E+06, -8.736304266716397E+00, -2.015782265086413E+01, -2.077576665950147E-01,
2453914.500000000, A.D. 2006-Jun-28 00:00:00.0000, -2.292739844864179E+08,  9.742138709284030E+07,  7.673535221961342E+06, -8.566768086799289E+00, -2.023062687124592E+01, -2.134478122823715E-01,
2453915.500000000, A.D. 2006-Jun-29 00:00:00.0000, -2.300068093062997E+08,  9.567036228727666E+07,  7.654847998630278E+06, -8.396677765188706E+00, -2.030213913388841E+01, -2.191245082240982E-01,
2453916.500000000, A.D. 2006-Jun-30 00:00:00.0000, -2.307249146651204E+08,  9.391321475984986E+07,  7.635670900112595E+06, -8.226041088173993E+00, -2.037235601760612E+01, -2.247874891839556E-01,
2453917.500000000, A.D. 2006-Jul-01 00:00:00.0000, -2.314282536959049E+08,  9.215005657741950E+07,  7.616005123491835E+06, -8.054865865505263E+00, -2.044127411461850E+01, -2.304364822950742E-01,
2453918.500000000, A.D. 2006-Jul-02 00:00:00.0000, -2.321167802050891E+08,  9.038100009946689E+07,  7.595851888519742E+06, -7.883159913665290E+00, -2.050889004425715E+01, -2.360712163891820E-01,
2453919.500000000, A.D. 2006-Jul-03 00:00:00.0000, -2.327904486733603E+08,  8.860615797701237E+07,  7.575212437665280E+06, -7.710931041670746E+00, -2.057520045549392E+01, -2.416914293437431E-01,
2453920.500000000, A.D. 2006-Jul-04 00:00:00.0000, -2.334492142564057E+08,  8.682564315172234E+07,  7.554088036105860E+06, -7.538187055081389E+00, -2.064020201188280E+01, -2.472968653825358E-01,
2453921.500000000, A.D. 2006-Jul-05 00:00:00.0000, -2.340930327855940E+08,  8.503956885500936E+07,  7.532479971654572E+06, -7.364935767677579E+00, -2.070389137398745E+01, -2.528872685262167E-01,
2453922.500000000, A.D. 2006-Jul-06 00:00:00.0000, -2.347218607687824E+08,  8.324804860700078E+07,  7.510389554711796E+06, -7.191185006163477E+00, -2.076626519330062E+01, -2.584623803654651E-01,
2453923.500000000, A.D. 2006-Jul-07 00:00:00.0000, -2.353356553913611E+08,  8.145119621550298E+07,  7.487818118310090E+06, -7.016942612957838E+00, -2.082732012133530E+01, -2.640219398610224E-01,
2453924.500000000, A.D. 2006-Jul-08 00:00:00.0000, -2.359343745174212E+08,  7.964912577510938E+07,  7.464767018205997E+06, -6.842216453970886E+00, -2.088705282801540E+01, -2.695656810818967E-01,
2453925.500000000, A.D. 2006-Jul-09 00:00:00.0000, -2.365179766908499E+08,  7.784195166636689E+07,  7.441237632913250E+06, -6.667014420746594E+00, -2.094546001477736E+01, -2.750933329439338E-01,
2453926.500000000, A.D. 2006-Jul-10 00:00:00.0000, -2.370864211363261E+08,  7.602978855480812E+07,  7.417231363649063E+06, -6.491344416482423E+00, -2.100253840852609E+01, -2.806046255675039E-01,
2453927.500000000, A.D. 2006-Jul-11 00:00:00.0000, -2.376396677603904E+08,  7.421275138986793E+07,  7.392749634282257E+06, -6.315214340630055E+00, -2.105828474354894E+01, -2.860992970286604E-01,
2453928.500000000, A.D. 2006-Jul-12 00:00:00.0000, -2.381776771527107E+08,  7.239095540389875E+07,  7.367793891360257E+06, -6.138632089950478E+00, -2.111269575335570E+01, -2.915770930153920E-01,
2453929.500000000, A.D. 2006-Jul-13 00:00:00.0000, -2.387004105874421E+08,  7.056451611139600E+07,  7.342365604171980E+06, -5.961605573399033E+00, -2.116576817365585E+01, -2.970377602426542E-01,
2453930.500000000, A.D. 2006-Jul-14 00:00:00.0000, -2.392078300245357E+08,  6.873354930828774E+07,  7.316466264760155E+06, -5.784142728116525E+00, -2.121749874305510E+01, -3.024810388828101E-01,
2453931.500000000, A.D. 2006-Jul-15 00:00:00.0000, -2.396998981110496E+08,  6.689817107106961E+07,  7.290097387893908E+06, -5.606251525688863E+00, -2.126788420339798E+01, -3.079066597078475E-01,
2453932.500000000, A.D. 2006-Jul-16 00:00:00.0000, -2.401765781826320E+08,  6.505849775577314E+07,  7.263260511087611E+06, -5.427939964849266E+00, -2.131692131169402E+01, -3.133143487203220E-01,
2453933.500000000, A.D. 2006-Jul-17 00:00:00.0000, -2.406378342651685E+08,  6.321464599696190E+07,  7.235957194680434E+06, -5.249216055902019E+00, -2.136460685533262E+01, -3.187038360166436E-01,
2453934.500000000, A.D. 2006-Jul-18 00:00:00.0000, -2.410836310764008E+08,  6.136673270689912E+07,  7.208189021888603E+06, -5.070087812758867E+00, -2.141093764821480E+01, -3.240748596293814E-01,
2453935.500000000, A.D. 2006-Jul-19 00:00:00.0000, -2.415139340274236E+08,  5.951487507478744E+07,  7.179957598772693E+06, -4.890563259509681E+00, -2.145591051005706E+01, -3.294271612401136E-01,
2453936.500000000, A.D. 2006-Jul-20 00:00:00.0000, -2.419287092242132E+08,  5.765919056589844E+07,  7.151264554181386E+06, -4.710650438510427E+00, -2.149952225107128E+01, -3.347604816713199E-01,
